author,category,comment_count,country,date,img_title,title,url
chess24 staff,category,8,,"Jun 7, 2015 | 4:16 PM",,The psychology of time trouble,https://chess24.com/en/read/news/the-psychology-of-time-trouble
Colin McGourty,category,5,,"Jun 8, 2015 | 1:06 PM",,French Top 12: Bischwiller on the brink,https://chess24.com/en/read/news/french-top-12-bischwiller-on-the-brink
Colin McGourty,category,2,,"Jun 10, 2015 | 8:08 AM",,"French Top 12 finale: Shocks, but no surprises",https://chess24.com/en/read/news/french-top-12-finale-shocks-but-no-surprises
chess24 staff,category,21,,"Jun 5, 2015 | 6:32 PM",,Tkachiev: Why do men dominate chess?,https://chess24.com/en/read/news/tkachiev-why-do-men-dominate-chess
Colin McGourty,category,16,,"Jun 11, 2015 | 2:02 PM",,"Beliavsky on Ivanchuk, Carlsen and Botvinnik",https://chess24.com/en/read/news/beliavsky-on-ivanchuk-carlsen-and-botvinnik
Colin McGourty,category,2,,"Jun 10, 2015 | 1:43 PM",,Who wants to be a millionaire? The new superopens,https://chess24.com/en/read/news/who-wants-to-be-a-millionaire-the-new-super-opens
Colin McGourty,category,17,,"Jun 12, 2015 | 5:17 PM",,Tukmakov on how Tal was right all along,https://chess24.com/en/read/news/tukmakov-on-how-tal-was-right-all-along
chess24 staff,category,2,,"Jun 11, 2015 | 5:57 PM",,Niclas Huschenbeth's Banter Blitz marathon,https://chess24.com/en/read/news/niclas-huschenbeth-s-banter-blitz-marathon
Colin McGourty,category,6,,"Jun 14, 2015 | 9:08 AM",,Navara escapes against So in Prague,https://chess24.com/en/read/news/navara-escapes-against-so-in-prague
Colin McGourty,category,9,,"Jun 16, 2015 | 8:28 AM",,MVL is blitz king as Norway Chess starts,https://chess24.com/en/read/news/mvl-is-blitz-king-as-norway-chess-starts
Colin McGourty,category,16,,"Jun 17, 2015 | 7:50 AM",,"Norway Chess, 1: Carlsen stunned by loss on time",https://chess24.com/en/read/news/norway-chess-1-carlsen-stunned-by-loss-on-time
Colin McGourty,category,16,,"Jun 15, 2015 | 1:42 AM",,10 questions before Norway Chess 2015,https://chess24.com/en/read/news/10-questions-before-norway-chess-2015
Colin McGourty,category,7,,"Jun 18, 2015 | 1:26 AM",,"Norway Chess, 2:  Caruana twists the knife",https://chess24.com/en/read/news/norway-chess-2-caruana-twists-the-knife
Colin McGourty,category,3,,"Jun 19, 2015 | 8:48 AM",,"Norway Chess 3: Naka & Topa top, Magnus still last",https://chess24.com/en/read/news/norway-chess-3-naka-topa-top-magnus-still-last
Colin McGourty,category,10,,"Jun 20, 2015 | 10:45 AM",,Norway Chess 4: The butterfly effect,https://chess24.com/en/read/news/norway-chess-4-the-butterfly-effect
Colin McGourty,category,6,,"Jun 22, 2015 | 8:41 AM",,Norway Chess 5: Heartbreak and redemption,https://chess24.com/en/read/news/norway-chess-5-heartbreak-and-redemption
Colin McGourty,category,1,,"Jun 24, 2015 | 8:59 AM",,Norway Chess 7: Draws favour Topalov,https://chess24.com/en/read/news/norway-chess-7-draws-favour-topalov
Colin McGourty,category,7,,"Jun 23, 2015 | 11:10 AM",,Norway Chess 6: Accidental hero,https://chess24.com/en/read/news/norway-chess-6-accidental-hero
chess24 Engineer,category,16,,"Jun 24, 2015 | 4:59 PM",,Are you the new face of the chess24 apps?,https://chess24.com/en/read/news/are-you-the-new-face-of-the-chess24-apps
Colin McGourty,category,2,,"Jun 25, 2015 | 10:46 AM",,Norway Chess 8: Anand sets up Topalov showdown,https://chess24.com/en/read/news/norway-chess-8-anand-sets-up-topalov-showdown
Colin McGourty,category,27,,"Jun 25, 2015 | 8:52 PM",,"Vladimir Kramnik: “It turns out I’m 52, not 40!” ",https://chess24.com/en/read/news/vladimir-kramnik-it-turns-out-i-m-52-not-40
Colin McGourty,category,9,,"Jun 26, 2015 | 10:53 AM",,"Norway Chess 9: Topalov triumph, Magnus misery",https://chess24.com/en/read/news/norway-chess-9-topalov-triumph-magnus-misery
chess24 staff,category,36,,"Jun 26, 2015 | 2:07 PM",,Lawrence Trent to manage Fabiano Caruana,https://chess24.com/en/read/news/lawrence-trent-to-manage-fabiano-caruana
Macauley Peterson,category,7,,"Jun 27, 2015 | 3:13 PM",,Remembering Walter Browne,https://chess24.com/en/read/news/remembering-walter-browne
Colin McGourty,category,8,,"Jul 13, 2015 | 11:25 AM",,Vladimir Kramnik: “I’m a bohemian”,https://chess24.com/en/read/news/vladimir-kramnik-i-m-a-bohemian
chess24 staff,category,62,,"Jul 1, 2015 | 4:10 PM",,Jan's Opening Clinic 6,https://chess24.com/en/read/news/jan-s-opening-clinic-6
Colin McGourty,category,15,,"Jul 4, 2015 | 2:26 PM",,Wei Yi plays his Game of the Century,https://chess24.com/en/read/news/wei-yi-plays-his-game-of-the-century
Colin McGourty,category,5,,"Jul 8, 2015 | 8:14 PM",,Two weddings and three supertournaments,https://chess24.com/en/read/news/two-weddings-and-three-supertournaments
Colin McGourty,category,6,,"Jul 7, 2015 | 2:02 PM",,Artemiev earns showdown with Russia’s best,https://chess24.com/en/read/news/artemiev-earns-showdown-with-russia-s-best
David Martínez,category,12,,"Jul 10, 2015 | 7:37 AM",,Vallejo: Players rated 2600-2720 are in limbo,https://chess24.com/en/read/news/vallejo-players-between-2720-and-2600-are-in-a-kind-of-limbo
chess24 staff,category,0,,"Jul 10, 2015 | 5:23 PM",,Peter Svidler plays more Banter Blitz,https://chess24.com/en/read/news/peter-svidler-plays-more-banter-blitz
Felix Meißner,category,4,,"Jul 11, 2015 | 11:53 PM",,Giri closes in on fourth Dutch Championship,https://chess24.com/en/read/news/giri-closes-in-on-fourth-dutch-championship
Colin McGourty,category,7,,"Jul 14, 2015 | 5:59 PM",,Leinier Domínguez: “I’m not Carlsen or Caruana”,https://chess24.com/en/read/news/leinier-dominguez-i-m-not-carlsen-or-caruana
Colin McGourty,category,2,,"Jul 16, 2015 | 1:01 AM",,Wei Yi stars as China – Russia match begins,https://chess24.com/en/read/news/wei-yi-stars-as-china-russia-match-begins
David Martínez,category,3,,"Jul 16, 2015 | 1:06 PM",,Duda and Antón lead Lake Sevan,https://chess24.com/en/read/news/duda-and-anton-lead-lake-sevan
chess24 staff,category,47,,"Jul 16, 2015 | 9:52 PM",,Jan's Opening Clinic 7: 1.d4 edition,https://chess24.com/en/read/news/jan-s-opening-clinic-7-1-d4-edition
Colin McGourty,category,10,,"Jul 17, 2015 | 7:50 PM",,5 incredible missed mates,https://chess24.com/en/read/news/5-incredible-missed-mates
Colin McGourty,category,2,,"Jul 20, 2015 | 8:17 AM",,Biel Chess Festival 2015 preview,https://chess24.com/en/read/news/biel-chess-festival-2015-preview
Colin McGourty,category,2,,"Jul 21, 2015 | 10:07 AM",,"Biel 2015, Round 1: Adams off to winning start",https://chess24.com/en/read/news/biel-2015-1-adams-off-to-winning-start
David Martínez,category,29,,"Jul 22, 2015 | 7:34 PM",,Anish Giri and Sopiko Guramishvili tie the knot!,https://chess24.com/en/read/news/anish-giri-and-sopiko-guramishvili-tie-the-knot
Colin McGourty,category,0,,"Jul 22, 2015 | 7:50 AM",,"Biel 2015, Round 2: The King’s Gambit lives on",https://chess24.com/en/read/news/biel-2015-round-2-the-king-s-gambit-lives-on
Colin McGourty,category,0,,"Jul 23, 2015 | 10:59 AM",,"Biel 2015, Round 3: Adams ambushed",https://chess24.com/en/read/news/biel-2015-round-3-adams-ambushed
Colin McGourty,category,6,,"Jul 23, 2015 | 8:09 PM",,Don’t play the Chinese in China!,https://chess24.com/en/read/news/don-t-play-the-chinese-in-china
Colin McGourty,category,2,,"Jul 25, 2015 | 11:01 AM",,"Biel 2015, Round 5: Chaos contained",https://chess24.com/en/read/news/biel-2015-round-5-chaos-contained
Colin McGourty,category,2,,"Jul 24, 2015 | 11:10 AM",,"Biel 2015, Round 4: Navara’s king goes walkabout",https://chess24.com/en/read/news/biel-2015-round-4-navara-s-king-goes-walkabout
Colin McGourty,category,4,,"Jul 26, 2015 | 11:30 PM",,"Biel 2015, R6: Adams does double over Navara",https://chess24.com/en/read/news/biel-2015-round-6-adams-does-double-over-navara
David Martínez,category,3,,"Jul 26, 2015 | 7:44 PM",,Granda dazzles in Andorra,https://chess24.com/en/read/news/granda-dazzles-in-andorra
Colin McGourty,category,0,,"Jul 28, 2015 | 8:07 AM",,"Biel 2015, Round 7: Wojtaszek grabs the lead",https://chess24.com/en/read/news/biel-2015-round-7-wojtaszek-grabs-the-lead
Colin McGourty,category,0,,"Jul 29, 2015 | 9:12 AM",,"Biel 2015, Round 8: Still too close to call",https://chess24.com/en/read/news/biel-2015-round-8-still-too-close-to-call
Colin McGourty,category,3,,"Jul 30, 2015 | 12:01 AM",,"Biel 2015, Round 9: MVL targets fourth title",https://chess24.com/en/read/news/biel-2015-round-9-mvl-targets-fourth-title
Colin McGourty,category,1,,"Jul 31, 2015 | 8:24 AM",,"Biel 2015, Round 10: Maxime scores a hat-trick",https://chess24.com/en/read/news/biel-2015-round-10-maxime-scores-a-hat-trick
Colin McGourty,category,4,,"Aug 4, 2015 | 10:50 AM",,Svidler commentates as Jan wins GM Banter Brawl,https://chess24.com/en/read/news/svidler-commentates-as-jan-wins-gm-banter-brawl
chess24 staff,category,71,,"Aug 5, 2015 | 2:25 PM",,Jan's Opening Clinic 8,https://chess24.com/en/read/news/jan-s-opening-clinic-8
Colin McGourty,category,12,,"Aug 2, 2015 | 4:02 PM",,Karjakin’s one-man army beats China,https://chess24.com/en/read/news/karjakin-s-one-man-army-beats-china
Colin McGourty,category,5,,"Aug 6, 2015 | 7:17 PM",,7 memorable moments from recent tournaments,https://chess24.com/en/read/news/7-memorable-moments-from-recent-tournaments
Colin McGourty,category,18,,"Aug 8, 2015 | 10:35 AM",,An hour-long lecture by Vishy Anand,https://chess24.com/en/read/news/an-hour-long-lecture-by-vishy-anand
Colin McGourty,category,0,,"Aug 10, 2015 | 8:34 PM",,"Russian Superfinals, R1-2: Karjakin caught",https://chess24.com/en/read/news/russian-superfinals-r1-2-karjakin-caught
Colin McGourty,category,45,,"Aug 11, 2015 | 3:30 PM",,Carlsen wants to change the world,https://chess24.com/en/read/news/carlsen-wants-to-change-the-world
David Martínez,category,1,,"Nov 11, 2014 | 11:42 AM",,"TASHIR, Rounds 5-6: Kramnik sets up showdown",https://chess24.com/en/read/news/tashir-rounds-5-6-kramnik-sets-up-showdown
Colin McGourty,category,14,,"Nov 11, 2014 | 5:14 PM",,Anand storms back! Game 3 video recap,https://chess24.com/en/read/news/anand-storms-back-game-3-video-recap
Colin McGourty,category,9,,"Nov 10, 2014 | 11:55 PM",,"Carlsen-Anand 2014, 2: Carlsen powers into lead",https://chess24.com/en/read/news/carlsen-anand-2014-2-carlsen-powers-into-lead
Colin McGourty,category,2,,"Nov 12, 2014 | 10:26 AM",,"Tkachiev on Carlsen-Anand, Game 2",https://chess24.com/en/read/news/tkachiev-on-carlsen-anand-game-2
Colin McGourty,category,16,,"Nov 13, 2014 | 8:22 PM",,Tkachiev on Carlsen's problems in Sochi,https://chess24.com/en/read/news/tkachiev-on-carlsen-s-problems-in-sochi
Colin McGourty,category,6,,"Nov 12, 2014 | 7:26 PM",,"Carlsen-Anand 2014, 4: ""Not good enough""",https://chess24.com/en/read/news/carlsen-anand-2014-4-magnus-not-good-enough
Colin McGourty,category,5,,"Nov 14, 2014 | 5:09 PM",,Anticlimax! Carlsen-Anand Game 5 video recap,https://chess24.com/en/read/news/anticlimax-carlsen-anand-game-5-video-recap
Macauley Peterson,category,6,,"Nov 15, 2014 | 2:12 PM",,What's new on chess24 in November?,https://chess24.com/en/read/news/2014-11-what-s-new-on-chess24
Jan Gustafsson,category,1,,"Nov 15, 2014 | 2:30 PM",,Game 5 analysis by GM Jan Gustafsson,https://chess24.com/en/read/news/game-5-analysis-by-gm-jan-gustafsson
Colin McGourty,category,8,,"Nov 15, 2014 | 5:38 PM",,Carlsen blunders but wins! Game 6 video recap,https://chess24.com/en/read/news/carlsen-blunders-but-wins-game-6-video-recap
Colin McGourty,category,11,,"Nov 15, 2014 | 10:01 PM",,Game 6 analysis by GM Jan Gustafsson,https://chess24.com/en/read/news/game-6-analysis-by-gm-jan-gustafsson
Colin McGourty,category,13,,"Nov 16, 2014 | 2:53 PM",,Play Grandmaster Niclas Huschenbeth,https://chess24.com/en/read/news/play-grandmaster-niclas-huschenbeth
Colin McGourty,category,3,,"Nov 17, 2014 | 10:58 AM",,Tkachiev on Game 6 and blunders in chess,https://chess24.com/en/read/news/tkachiev-on-game-6-and-blunders-in-chess
Colin McGourty,category,2,,"Nov 17, 2014 | 8:13 PM",,Anand’s monumental defence: Game 7 video recap,https://chess24.com/en/read/news/anand-s-monumental-defence-game-7-video-recap
chess24 staff,category,32,,"Nov 19, 2014 | 3:06 PM",,Survey: What would make you go Premium?,https://chess24.com/en/read/news/survey-what-would-make-you-go-premium
Colin McGourty,category,6,,"Nov 18, 2014 | 3:46 PM",,Slouching towards the title: Game 8 video recap,https://chess24.com/en/read/news/slouching-towards-the-title-game-8-video-recap
Colin McGourty,category,6,,"Nov 20, 2014 | 2:46 PM",,Going the distance: Game 9 video recap,https://chess24.com/en/read/news/going-the-distance-game-9-video-recap
Colin McGourty,category,4,,"Nov 19, 2014 | 5:57 PM",,4-hour banter blitz marathon,https://chess24.com/en/read/news/4-hour-banter-blitz-marathon
Colin McGourty,category,18,,"Nov 21, 2014 | 10:23 AM",,"Kramnik calls Carlsen a genius, gets icy response",https://chess24.com/en/read/news/kramnik-calls-carlsen-a-genius-gets-icy-response
David Martínez,category,10,,"Nov 20, 2014 | 9:29 AM",,Carlsen-Anand rest day blues,https://chess24.com/en/read/news/carlsen-anand-rest-day-blues
Colin McGourty,category,4,,"Nov 21, 2014 | 5:34 PM",,Anand thrills then disappoints: Game 10 recap,https://chess24.com/en/read/news/anand-thrills-then-disappoints-game-10-video-recap
Colin McGourty,category,1,,"Nov 21, 2014 | 7:09 PM",,Aronian and Nakamura face 20-game battle,https://chess24.com/en/read/news/aronian-and-nakamura-face-20-game-battle
Colin McGourty,category,5,,"Nov 23, 2014 | 9:05 AM",,Tkachiev on Anand’s strategy for the final games,https://chess24.com/en/read/news/tkachiev-on-anand-s-strategy-for-the-final-games
Colin McGourty,category,1,,"Nov 22, 2014 | 7:42 PM",,Showdown in St. Louis 1: Nakamura strikes first,https://chess24.com/en/read/news/showdown-in-st-louis-1-nakamura-strikes-first
Colin McGourty,category,10,,"Nov 23, 2014 | 6:13 PM",,Magnus Carlsen retains his crown,https://chess24.com/en/read/news/magnus-carlsen-retains-his-crown
Colin McGourty,category,6,,"Nov 24, 2014 | 3:19 PM",,Grandmaster reaction to Magnus Carlsen’s victory,https://chess24.com/en/read/news/grandmaster-reaction-to-magnus-carlsen-s-victory
Colin McGourty,category,14,,"Nov 25, 2014 | 5:04 AM",,Caruana on Carlsen-Anand and much more,https://chess24.com/en/read/news/caruana-on-carlsen-anand-and-much-more
Colin McGourty,category,3,,"Nov 26, 2014 | 3:17 PM",,5 things we learned the day Carlsen-Anand ended,https://chess24.com/en/read/news/5-things-we-learned-on-the-day-carlsen-anand-official-ended
Colin McGourty,category,13,,"Nov 26, 2014 | 4:09 PM",,Jan & Lawrence on the World Championship,https://chess24.com/en/read/news/jan-lawrence-live-on-the-world-championship
Colin McGourty,category,3,,"Nov 27, 2014 | 10:36 AM",,Qatar Masters Open: Shocks in Round 1,https://chess24.com/en/read/news/qatar-masters-open-shocks-in-round-1
Colin McGourty,category,3,,"Nov 28, 2014 | 12:29 PM",,2014 Russian Championship – can Svidler make it 8?,https://chess24.com/en/read/news/2014-russian-championship-can-svidler-make-it-8
Colin McGourty,category,9,,"Nov 28, 2014 | 7:59 PM",,Anand’s seconds on the match in Sochi,https://chess24.com/en/read/news/anand-s-seconds-on-the-match-in-sochi
Colin McGourty,category,3,,"Nov 29, 2014 | 11:25 AM",,Kramnik plays an open,https://chess24.com/en/read/news/kramnik-plays-an-open
Colin McGourty,category,4,,"Nov 30, 2014 | 1:43 PM",,Play 1.f4 and win!,https://chess24.com/en/read/news/play-1-f4-and-win
Colin McGourty,category,4,,"Dec 1, 2014 | 9:21 AM",,Anish Giri – in the footsteps of Caruana and Carlsen?,https://chess24.com/en/read/news/anish-giri-in-the-footsteps-of-caruana-and-carlsen
Colin McGourty,category,3,,"Dec 1, 2014 | 5:33 PM",,Magnus Carlsen on beating Anand in Sochi,https://chess24.com/en/read/news/magnus-carlsen-on-beating-anand-in-sochi
Colin McGourty,category,8,,"Dec 2, 2014 | 11:17 AM",,100% Giri faces Kramnik showdown,https://chess24.com/en/read/news/100-giri-faces-kramnik-showdown
Colin McGourty,category,5,,"Dec 3, 2014 | 3:10 PM",,"Kramnik clobbers Giri, Igor the Bald on fire",https://chess24.com/en/read/news/kramnik-clobbers-giri-igor-the-bald-on-fire
Colin McGourty,category,6,,"Dec 3, 2014 | 10:30 PM",,"Qatar Masters, Round 8: Kramnik makes it six",https://chess24.com/en/read/news/qatar-masters-round-8-kramnik-makes-it-six
Colin McGourty,category,3,,"Dec 4, 2014 | 9:30 PM",,Yu Yangyi and the Curse of Caruana,https://chess24.com/en/read/news/yu-yangyi-and-the-curse-of-caruana
Colin McGourty,category,2,,"Dec 5, 2014 | 4:55 PM",,Top players clash in the Chess Bundesliga,https://chess24.com/en/read/news/top-players-to-clash-in-chess-bundesliga
Colin McGourty,category,7,,"Dec 7, 2014 | 2:59 AM",,"London Rapid, Day 1: Brilliancies and great escapes ",https://chess24.com/en/read/news/london-rapid-day-1-brilliancies-and-great-escapes
Colin McGourty,category,8,,"Dec 6, 2014 | 9:50 AM",,London Chess Classic - a rapid start,https://chess24.com/en/read/news/london-chess-classic-a-rapid-start
Colin McGourty,category,1,,"Dec 8, 2014 | 9:51 AM",,Yes we Kazan! Lysyj and Gunina Russian Champions,https://chess24.com/en/read/news/yes-we-kazan-lysyj-and-gunina-russian-champions
Colin McGourty,category,17,,"Dec 8, 2014 | 5:55 PM",,"London Rapid, Day 2: Nakamura does it again",https://chess24.com/en/read/news/london-rapid-day-2-nakamura-does-it-again
Colin McGourty,category,7,,"Dec 9, 2014 | 10:17 PM",,London Blitz: Adams wins cliffhanger,https://chess24.com/en/read/news/london-blitz-adams-wins-cliffhanger
Colin McGourty,category,6,,"Dec 12, 2014 | 1:36 AM",,London Classic 2: Kramnik crushes Nakamura’s KID,https://chess24.com/en/read/news/london-classic-2-kramnik-crushes-nakamura-s-kid
Colin McGourty,category,5,,"Dec 11, 2014 | 1:51 AM",,London Classic 1: Adams beats Caruana,https://chess24.com/en/read/news/london-classic-1-adams-beats-caruana
Colin McGourty,category,2,,"Dec 12, 2014 | 1:33 PM",,Grischuk and Gunina win Mind Games Rapid,https://chess24.com/en/read/news/grischuk-and-gunina-win-mind-games-rapid
Colin McGourty,category,3,,"Dec 13, 2014 | 11:08 PM",,London Classic 4: Nakamura back in the hunt,https://chess24.com/en/read/news/london-classic-4-nakamura-back-in-the-hunt
David Martínez,category,0,,"Dec 13, 2014 | 2:41 PM",,London Classic 3: An Evans and a shaky Berlin Wall,https://chess24.com/en/read/news/london-classic-3-an-evans-and-a-shaky-berlin-wall
